,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
467461,467462,B001CWU9HE,A2CCEJMBSXDDLG,Richard Walter Widen,0,0,2,1299628800,Not enough in the box,"I felt ripped off.  Open the big box, and there are six medium sized boxes.  Open a medium box and there are two tiny pouches.  Inside each pouch, a handful of BROKEN crackers.  You pay for a LOT of cardboard and not much food."
200816,200817,B004ZIMVKK,AFQU7PQQWKH2L,JMG,0,0,5,1342569600,Fast to Germinate,"The seeds arrived in a small plastic baggy with instructions to soak and sow. I let them soak in water overnight, sowed them in some starting seed soil, and they began to germinate rapidly. I think just about all 25 have germinated within a week and a half. I am pleased with this purchase and am excited to watch them grow."
6085,6086,B007353LTM,A28TEHJZN1L3E7,Specialkid9999,0,0,5,1343952000,DELICIOUS!!!,"oh man, i love this candy! it's super delicious, but its really not that sour. I'd always collect a giant cache of quarters and spend it all on these for 50 cents each! =)"
55135,55136,B001GVIUXQ,A13PLMCC281F6K,bendthespoon,2,2,5,1326412800,Best cat food!,"My kitties crave this food...That's honestly the best cat food out there...We've tried a dozen different brands but my kitties had their final ""meow"". They love this food .They are super healthy cats ( rescued animals are blessed) and they never had any health issues since i started them on Newman's Own ( about 2 years ago). Amazon has the best price and this food is not easy to find everywhere (whole foods maybe but is a bit overpriced). I like the option to receive a bag per month on ""subscribe and save"" from Amazon..Great deal..best food!"
187870,187871,B003VKR0HM,A3F5KWAYRYR5OB,Zykotik,0,1,5,1346457600,Love it,"We have tried many other types of formula, this one is the only one that works. Our baby loves it!"
159660,159661,B005VOONLW,A5EXE3DORR8Y0,M. Jacobs,0,0,4,1332720000,Tasty,"I'm still not a food reviewer. The problem is that I can't turn down free coffee. That said, this is good stuff, mellow with none of the bitter edge common with a lot of the cheaper stuff sold at the local grocery store. I subtracted one star from the review because of the ridiculously pretentious ad copy on the box. Drinking this coffee won't fix the world or make your life more fulfilling, I'm fairly sure."
542841,542842,B000GB0TMW,A20XOYUEBINSY2,"Pat Franco ""Gadget Girl""",0,0,5,1269734400,Delicious,"This powdered green tea is very good and a consistent quality.  I make it hot.  But if I don't have time to drink it, it is still great cold.  You can find it cheaper elsewhere though."
166892,166893,B0015VVS2M,A19X4LHEXODJXT,"Evergreen Tennis Junkie ""tennisjedi""",4,4,4,1238025600,"Tastes good, healthy, not sure about energy benefits","I bought 2 cases of this and have finished both of them.  Taste is very good and I enjoyed having one in the morning and another in the afternoon.  Can't honestly say that I felt any substantial energy boost, it was more of a subtle boost.  It's supposed to give you a sustained energy level as opposed to the quick pickup and subsequent drop that energy drinks normally give.  Personally I don't think it has helped my energy level that much so it's mostly the good taste and healthy nutritional profile that made me boost the rating up to 4 stars.<br /><br />I bought this in large part because of the subscribe and save discount along with an additional discount code they have during March.  Not sure if I would continue ordering without an additional discount but I just ordered the acai-blueberry flavor today while the discount is still active.  I'm hoping the acai-blueberry tastes at least as good as this original acai version."
234782,234783,B000KV7ZGQ,AFN2DFCI8ZTHZ,snapplecapjenny,0,0,2,1283040000,"Great concept, but my dogs find little interest in it","It's a sturdy jug and easy to fill with treats.  My dogs, however, do not find it interesting and have spent little to no time playing with it."
162269,162270,B0001AO8DY,A2ITKQ42VPHT7,"Tjomsland ""Common-Sense, Wit & Wisdom""",1,3,5,1226707200,AWESOME,"No one makes a product like this. It is a one of a kind candy.  It is awesome and has been for as many years as I can remember. I don't even regularly eat candy, but I love it. But, my 89 year old mother has loved this for all of my lifetime and I am 63.  She get's this every year from me for Christmas."
367960,367961,B003B3OOPA,AFUM9UDF7IN6I,Nikki,10,10,5,1296864000,This stuff is great!!,"I have done so much research on coconut oil, because I've heard only good things about it. So I finally got it.My skin has never felt better and looked better, and it has only done wonderful things to my hair.Forget about all the expensive creams(they're all a scam) because coconut oil is all you need for you hair and skin issues.I would definitely buy this again, and recommend it to everyone.Thank you Nature's way coconut oil!"
514747,514748,B003WEHPPY,A3IEEW4BO0Z1OA,"Barbara Pijan ""Uttarabhadrapada4""",1,1,5,1337644800,always a favorite,"As a college teacher, I often give out a little candy as a small reward after the mid-terms and final exams. Even the most test-tired student will smile when they choose a lollipop flavor. I've ordered these several times in quantity of 200. Each time the product arrived in excellent condition with prompt delivery. I like that I can easily recycle the exterior paper boxes but I wish that the inner plastic liner were recyclable as well."
423950,423951,B003ZXFWP2,A154GQE8WGC897,"S-S- ""-----""",0,4,1,1326326400,The only Cheez-It flavor that I don't like,"Wow. I saw these for the first time at Jewel and, being a big fan of Cheez-its, I bought them.<br /><br />Big mistake. This mix is GROSS. Cheetos and Cheez-its do not go together well. The Cheetos' powder gets on everything so it's really messy to eat, too.<br /><br />I frown every time I see these on the shelves now. What a disappointment.<br /><br />Cheez-Its Snack Mix: Not Even Once"
190199,190200,B004APZYVG,A3DBXS2APREN5C,Tink,0,0,4,1339891200,Yum!,"I love Cafe Escapes Cafe Mocha but it seems to sell-out at the stores quicker then they can stock it.  I'm used to buying the 18-Count Packs which is what they sell in the stores and when I ordered these I didn't realize they were 12-Count Packs.  The 18-Count Packs run about $11-$12 per Pack in stores so you're not saving any money here by buying 3 12-Count Packs but on the other hand, they always seem to be out of stock in my local stores so the convenience of being able to order it through Amazon was a plus and delivery was very quick!"
103690,103691,B000Q6XR0S,A370FTMPRF0AIK,"Aleta Jackson ""AJoy2Shop.com""",4,4,5,1234051200,Tasty Cookies,"Very good product.  They are a tasty animal cookie with just the right sweetness.  This is an easy way to satisfy a ""sweet tooth"" without the guilt of eating something heavy."
349304,349305,B000CQC064,AJ0XANDMK645Q,Marilyn Jones,13,14,5,1148428800,DE-lish!,"I don't even remember where or when I bought this tea or if someone gave it to me, but I finally tried it and was totally blown away.  Did you know that bergamot is a type of sour orange?  When you smell the tea knowing that the scent is citrus, you can distinguish it but I didn't figure it out on my own.<br /><br />Anyway, oil of bergamot is what makes Earl Grey tea something different from just plain tea.  The DOUBLE bergamot is what makes this particular Earl Grey tea a new taste experience (at least for me).<br /><br />Here's a link to the Wikipedia entry for Earl Grey tea:<br />[...]"
349468,349469,B004ULUJZQ,A2AVYSXICESSTK,E. Kerby,0,0,5,1317254400,"Great flavor, AND organic!","This pepper is delicious.  I didn't realize what a rich flavor pepper could have until we started buying this.<br /><br />The grinder is really easy to use, too.  We use a fair amount of pepper, but these grinders seem to last quite a while.<br /><br />And, this last time we bought this organic version, which our grocery store did not used to offer.  Honestly, I can't taste a difference between organic and non-organic pepper, but I feel good about choosing organic anyhow, on the principle of it all.<br /><br />Highly recommended to all of the casual pepper users out there."
442116,442117,B000OIXDS4,A2I5RZCNHIAD9A,Hommymommy,0,0,5,1348272000,"Goodsense trail mix, dietary snack","This snack mix is sooooo...good and healthy too! I usually not a fan of trail mix, but once i tried this snack, i couldn't stop! I put this in mostly everything. Yoghurt, soup, rice, etc."
289461,289462,B002DH6E4O,A20IEXQR82IPEA,Becky Gage,0,0,2,1340582400,Don't go by the ruler--no bigger than any other ears sold by Best Bully Sticks,"I have bought cow ear chews for my dogs several times from different offers on Amazon.  Some orders have had large ears, but the next purchase from the same site had ""calf"" ears or partial ears--but each piece counted as 1 ear.  I ordered the Punk Hollow ears because the site showed a ruler beside the ear, indicating that these ears would be bigger.  They definitely did cost more, but I was willing to pay more for the bigger ear.  But they, like others I had ordered before came from the same dealer, Best Bully Sticks.  They are packaged in the same bags, and look like any of the other ears I have ordered before.  They are no larger, and most are 4""-5"" long.  Some are just ear pieces.<br /><br />My dogs do like these, but don't pay extra just because they are advertized as bigger ears--they aren't.  I bought 40 ears for $39.99; right now, I could buy the same ears on Amazon for $22.50, all from Best Bully Sticks."
272473,272474,B001B4X7L8,A1YKTHU920Q96,Twigpres,0,0,5,1329350400,Freeze dried favorites.,"These treats are my very picky Boston Terriers favorite.<br /> She is also finicky about dog food. So I crumble these<br />treats over her food and she is very happy.<br />The freeze dried chicken liver crumble easily, the beef<br />are not so easy.  Anyway, these treats are perfect and<br />healthy. I usually order two containers at a time and they<br />arrive in about 5 days."
330781,330782,B000E1VF86,A1N80OCH5FFNPI,deBest72,0,0,5,1336348800,Great tasting high protein snack!,"The flavor of these protein chips are perfect to stop the snack cravings.  Because of the high protein count, I don't feel guilty eating these."
253514,253515,B000N5Z5YI,A1WKFVJCSW1OW6,R. Chan,1,1,5,1270425600,Great Stuff,"Received well packaged and timely.  I'm glad they package these in larger weight bags so they can be more affordable for my dogs.  They love this stuff, and always want more than just ONE."
92184,92185,B0007R9L4M,A1UQBFCERIP7VJ,Margaret Picky,3,3,5,1265414400,One of the best of the Tasty Bite meals - Nutrition Information,"The Madras Lentils may dethrone <a href=""http://www.amazon.com/gp/product/B000E5DKLM"">Tasty Bite Entree, Punjab Eggplant, 10-Ounce Boxes (Pack of 12)</a> as my favorite Tasty Bite meal.  Just finished eating it for dinner and it was perfect for the winter storm weather because it tastes exactly like chili.  I served it over a little rice to soak up the excess gravy and topped it with fresh chopped jalape&ntilde;o and a dab of sour cream with corn tortilla chips to eat with it.  Yummy!  Instead of serving it over rice, you could also add some leftover beans or lentils of any kind.<br /><br />The flavor is excellent and the lentils and red beans retain their texture.  I have finally figured out that Tasty Bite does a passable job with beans and lentils as opposed to softer vegetables that end up mushy and flavorless and swimming in sweet sauce.<br /><br />Also, Tasty Bite has finally moved towards eliminating the cardboard boxes that the flexible retort pouches have been packaged in, saving trees and lots of energy in package production and shipping.  Thank you Tasty Bite!<br /><br />Nutrition Facts from label<br /><br />Net weight 10oz<br /><br />NOTE:  Double values if you serve the entire pouch as a single meal for one because:<br /><br />Serving size 1/2 pack / 5oz / 142.5g<br /><br />Amount per serving:<br /><br />Calories 120<br />Fat calories 40<br /><br />Total fat 5g<br />Saturated fat 3g<br />Trans fat 0g<br />Cholesterol 3mg<br />Sodium 450mg<br />Total carbohydrates 14g<br />Dietary fiber 5g<br />Sugars 2g<br />Protein 6g<br /><br />Vitamin A 6% of Recommended Daily Allowance<br />Calcium 4%<br />Vitamin C 4%<br />Iron 16%<br /><br />While it is relatively high in sodium, there is also a good bit of fiber and iron present in this meal.<br /><br />Another good vegetarian substitute for chili is <a href=""http://www.amazon.com/gp/product/B000LKZ61W"">Kitchens Of India Ready To Eat Rajma Masala, Red Kidney Bean Currry, 10-Ounce Boxes (Pack of 6)</a>."
339195,339196,B001VA8MT4,A2WM8SLAXD7MHK,"Martin Matza ""silvercloud""",0,0,5,1264291200,Superb manner to begin new day !,"While quite crunchy @ room temp. ,have found frozen approach verry '""crunchy""' ~ great product ,using anti_oxidant properties of 'dark chocolate' ~ that is all"
272284,272285,B0051VFG70,A3TVZM3ZIXG8YW,christopher hayes,5,9,1,1291420800,"Filler food is empty, leaves your cat always needing more","This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage."
485050,485051,B002CJG1YQ,AUO73JW4FJFCN,princeadvantage,3,3,5,1294876800,My cat likes the switch,"My cat has eating 9 lives in the can for 5 years. She does not know any other canned food at all, but when i put frisky in her bowl she when wide and ate about 50% more than she normally does on the first can. It looks from my cat that when she looks at me she is thinking ""Why have you not been feeding me this all along."""
411531,411532,B001EGVRVU,A2NFNBHURDBS9N,Teresa Kanatzar Rahaim,1,2,5,1300147200,Human grade,"After losing our beloved dog last year to a host of allergic related diseases, we have settled upon the Wellness line of products. Wellness has been recommended by persons who have extensively researched their ingredients. To our horror, we discovered that most dog foods (including some that come highly recommended by veternarians) can contain ANYTHING due to the lack of inspection by any type of government agency. Euthanized animals and their parts, leashes, collars, microchips, etc. can be processed in their food. Since we have discovered this information, our dogs are healthier, happier, and disease free. It may cost a little more than some of the other brands but the peace of mind that comes with it, knowing we are not helping to kill our animals in the process of feeding them, makes the effort worth it."
489400,489401,B001SAO1QU,A1SHHQSPOWR00F,just another customer,0,0,2,1316908800,Tastes nothing like strawberries or strawberry jam,"This spread is sweetened by fruit juice, but the juice gives it a very sour, non-descript taste.  The consistency of the spread is very mushy, almost over processed.  I'd rather have a spread made purely of unsweetened strawberries.  If you are looking for a healthy alternative to real jam, keep on looking."
412861,412862,B000H227LQ,AA1JL2IMV66JV,bonnie dean,0,0,1,1278979200,wrong flavor,"i ordered mint chocolate and got supreme. i am very unhappy, becouse you cant return it.."
218932,218933,B0013E7C0S,AOCJVTOCJEFQY,ratzrule,0,0,5,1344729600,great alternative for corn allergies,"I admit to being really picky when it comes to maple syrup, some lack flavor, or are really bitter in aftertaste etc.....this stuff is heavenly and I will reorder it as long as they carry it.  Worth every penny."
527843,527844,B000HDKZKU,APJPO2UTSFQSY,Jenna Sue,7,7,1,1295308800,Absolutely ridiculous,"I posted a pic at the top of this page... the actual bar looks NOTHING like the picture on the box.  It's a bizarre nub of a bar - I actually LAUGHED when I shook it out of the package, it was so ridiculously small.  As for the taste... it's chocolatey, not totally unpleasant...but DRY...like the Sahara desert dry...like there's not enough milk in the world to wash it down dry...like I'd tell you how dry it is but my mouth is too gummy and I may be trying to swallow it until 2099 so I can't talk.  If you have allergies and can't have gluten (like me) you'd be better off eating a piece of chalk and a spoonful of cocoa than this.  Skip it."
133755,133756,B0040PUGPK,A28UZAVQFZFJME,Don S.,10,10,5,1298160000,Excellent coffee.,"I'm not the world's greatest at describing coffee, but I do know what I like. I tend to prefer dark roasts, and I don't like anything acidic or too bitter. This Tchibo Gold is an excellent choice in a moderately priced ground German-roast coffee. It seems to be a darker roast, and the flavor is bold with a hint of a smoky note. Amazon supplied fresh coffee, and as expected the service was excellent."
559714,559715,B001E8DHPW,A18KOBSLIIO7KU,"Veg and fruit ""healthnut""",0,0,5,1240790400,The best price!,This is a repeat purchase for me..I cannot be without this delicious and healthy alternative to cholesterol or trans fat laden oils. Great on toast and for adding flavor to rice and vegetables!<br />Search the Internet and read all the good news about organic coconut oil and how great it is for your body's well being.
418601,418602,B001F0RRU0,A1V1SRT6SBIPLU,labcat42,0,0,3,1350691200,Rawhide refills,"This product is very difficult to open, and unfortunately I realized too late that it was more expensive on line than in the stores. It is just as advertised though, and fits the toy that it is meant for, just wish was easier to get into, and a little cheaper."
11578,11579,B002DD3NM4,ASVK8EB8CML4X,"Lindsay Nixon ""happyherbivore""",4,8,1,1274054400,WAY TOO SPICY,"It's all cayenne and not authentic bebere. way too spicy, threw it out and made my own."
500641,500642,B003QNLUTI,A2NCS05O38KBSU,"Christopher P. Lerario ""Crashtest 19""",3,3,5,1245542400,Heaqlthy Alternative,Great product.  I mix it with some green tea extract.  It's a great alternative to downing 3 cups of java.
142812,142813,B0038B1DEU,A3MKRM2Q9F04UH,Value Seeker,4,6,3,1293580800,Great nutrititious drink for kids,"I bought both the Berry and Chocolate drinks for daughter; however, she preferred the berry since it is sweeter.  I love the facts that it has a rainbow selection of vegetables and fruits some of which my daughter doesn't like to eat like spinach and sprouts.  Like another reviewer, I am also not thrilled with the fact that the powder drink contains ""Natural flavor"" which could mean msg.  When I approached a sale person at a major health food grocery store, he didn't even know what natural flavor is.  Since we ran out of the powder, I am hesistant to buy this same drink and feed my daughter because of the ""Natural Flavor"" ingredient.  It will be while until I find a good wholesome powder drink for my daughter since originally I planned to replace this drink with her vitamins' intake.  I give 3 1/2 stars since it has the natural flavor ingredient."
282437,282438,B00292BM7W,ACA89LOM6N66G,Skybrim,0,0,5,1302912000,Perfect for Training,"We have two dogs who both love these. One of the dogs is new to our house, and we've used these to help crate train him (he gets one every time he goes into his crate). They're the perfect size for training, and I love that we're feeding our dogs something we can feel good about. I also love the price! We use jerky treats for potty training, but for everything else these are the best we've found by far."
235986,235987,B000COEZXC,A29JC3D1AD9H5O,"Maria Fernandez Harp ""Maruxa""",1,1,5,1232236800,No more problems with my cats medication,"<a href=""http://www.amazon.com/gp/product/B000COEZXC"">6-PACK Pill Pockets for Cats SALMON 9.6 oz (270 pockets)</a> Every day was a battlefield at home triying to medicate my cats because the medicine is extra bitter, and the problems gone with pill pockets. They enjoy to eat them."
34358,34359,B001P3NU30,A3U8SPP6NISW0A,K. Orders,0,0,3,1338076800,dogs love them but...,"My dogs love them but i am not sure they do any good for their teeth and the sizes of the pieces in the ""large"" size are all over the place.  There doesn't seem to be any consistency in size of thickness."
66493,66494,B001FA1DGY,A3O7ADS2P7LBDI,Missy2007,2,2,4,1291507200,Great product - but horrible pricing on Amazon,"This is amazing in a pasta, macaroni, or potato salad!  Even on toast it is good!  The texture is a bit different, but really, it is soy free, so its pretty hard to get it to have the same flavor you're looking for when you're missing a common ingredient.  Amazon's pricing on this is terrible... $11 a bottle?  Are you kidding me?  Whole foods has it for $4 a jar (twice the size of the bottle).  Get real, Amazon."
554101,554102,B003ULHQEO,ASP630Y4HQ8OO,HoneyBee,0,0,5,1323907200,Yum,"I tried this tea after getting a little tired of the plain green tea I was used to buying. I was very surprised and impressed by the flavor! I prepare it with sugar and cream and it tastes delicious. I would buy this tea more, but at my local herb store they sell if for $8 a box. I love tea, but the price is a little steep. Still, it serves as a nice treat for myself every once in a while."
323940,323941,B000VDEH0A,A2HYN2XYZRXMO0,Peggy,1,1,5,1325980800,REALLY The World's Best Chocolate,"I had my doubts... but I will say that the Milka bars with whole hazelnuts really IS the world's best chocolate.  Smooth... not so sweet it hurts your teeth, but VERY satisfying when you want a bite or two of REALLY outstanding chocolate.  And the hazelnuts add just the right amount of crunch...  I couldn't be happier with a chocolate purchase."
550204,550205,B00501N8B2,A1KJ1T6UQW2TFE,green_eyed_scorpio,0,3,1,1323561600,Tastes like sweaty gym socks,"I bought this product based off reviews saying it tastes great and I was extremely disappointed. As soon as I started steeping it this smell filled my kitchen (my daughter even asked what the horrible smell was). Sadly, it was this tea. I tried it and it tastes like sweaty socks also. It is so gross. I have tried adding honey, drinking it cold, drinking it hot, etc and they all taste horrible. As far as a diet aid, I don't think so. I guess if you had a lot of excrement in you, possibly. I even doubled the suggested amount and I still did not anything happen (and no, I was not on the toilet a lot either). All in all, this product was a big thumbs down to me."
200387,200388,B000AYFC2W,A3AAW7TR9YRZ4O,"William E. Jouris ""Bill Jouris""",0,0,4,1334880000,Cheese Crackers,My wife had recently been looking for these at the local supermarket without success. When I found them on Amazon I bought her a subscription with the initial shipment going into her Easter Basket! They are delicious.
495149,495150,B000PKLFVI,A30GR02Y2MCS5R,J. Evert,1,1,5,1261008000,Missing England,I am not British but I have been to England many times and have dear friends that are there.  One of these friends turned me on to Horlicks and I make it a nightly ritual to keep those aches for England at bay and my 4 year old son loves it too!
24722,24723,B0021L8XT6,A2K5YW25I0SI9T,"Jennifer Adams ""doc rhetoric""",0,0,5,1218672000,A delicious treat for dogs big and small...,"My dogs love this treat - it is their absolute favorite.  My rough collie did have poopies from the sweet potato (he has very sensitive diet needs), but the other two found them easy to digest, and they think they are delicious!  Also, they really ARE all natural - nothing gross on the ingredient labels."
508892,508893,B0050PSHQ4,A6JYP42VFL0MQ,Carrie,0,0,5,1335398400,Goodness Gracious!,"Oh my goodness gracious are these good!!! The single serving size is genius! The instructions on these brownies use a 1200W micro. My microwave is 1800 watts. I cook mine at 70% power (due to the 1800 wattage) in a 4x6 rectangular glass dish and they turn out deliciously. Thank you, Pamela!"
291882,291883,B001EO5Y8Y,A31SX4XHK474D6,Marie L. Smith,0,0,5,1317081600,Fabulous!,"I like Green Mountains's Black Diamond even more, because I like a seriously strong coffee, but this one is hard to beat!"
303596,303597,B000V228I4,A3KX41MYHDSMI6,Marsha Dreibelbis,1,1,1,1300147200,Disgusting!!!!,"I've never given a poor review before but these olives are so awful I can't find one good thing to say about them.  I love spicy and bold foods, but the spice here is overwhelming and has such an unpleasant flavor!  I have been soaking them for the past 2 days in cold water in the hopes of salvaging them, all to no avail.  The unpleasant flavor is still there full force...doubt I will be able to save them at this point but will keep trying."
499261,499262,B0013NJWKW,A214C4A7FENJ1A,carl,3,3,5,1330560000,fast shipping,"this was a good price, and was shipped out very quickly.  it works great when making apple wine, and is enough to make 20 gallons, so it lasts quite a while."
181314,181315,B0002SQ4HS,A37CSZ712Q4430,Ava Apple,8,10,5,1177891200,My cats love it.,"I'm a vegetarian. This was my reason for switching my my kitties from meat based food to vegetable based. I was skeptical to purchase Evolution, thinking it too good to be true, but I was so pleasantly surprised. As soon as I set out the food, they took to it immediately. They appeared to be healthier, with fur that was silkier and softer than ever.<br /><br />Taurine and proteins are the main factors for kitty health. Conventional garbage that they sell in the supermarket that is passed off as ""pet food"" is slaughterhouse  by product including animal s**t. It's true,  they put dried up feces in pet food.<br /><br />If you love your kitty and are concerned for the ethical well-being of all animals, switch to Evolution. Conventional pet food is so stripped any nutritional value that pet food companies have to add synthetic nutrients to give it some form of nutrition. So you might as well give your pets food that is human grade( edible for humans), natural and vegan, and contains the nutrients they need and nutrients they can synthesize. They WILL love the taste of Evolution cat kibble.<br /><br />So people who say cats are supposed to eat meat are just trying to justify their own unethical behavior. It really is about Evolution.<br />Look, we evolved right? So can our animal friends."
125293,125294,B001E5E060,A1SJNMNAVK4I6P,"Catherine M. North ""Cath""",1,1,4,1249603200,Great taste - lousy price!,"We love this cereal,it is a regular part of our breakfast routine - just add berries! However, if I watch local sales (Rite-Aid, Target, Walgreens) I can get this cereal for about $2.00 a box - which comes out to $12.00 for the six boxes as opposed to Amazon's $26.00. A huge difference for my budget!"
57712,57713,B000EVOSE4,A3U26BJ7JM24OR,Mr. Miles Chen,96,100,5,1157068800,These truly are the best gummi bears in the world!,"The first time I encountered Haribo Gummi Bears was when I went to Germany for a semester overseas. I won a bag of these as a classroom prize.<br /><br />At first, I thought these were going to be ordinary gummy bears, but, boy was I wrong. These candies truly are a step above all other gummy bears. In Germany, this is THE brand of gummy bears. Competitors' bags are sold at much lower prices, but few people buy them - and that's because the difference in quality and taste is noticeable. The other people's reviews regarding sweetness and softness are accurate. Haribo has found the perfect combination.<br /><br />During the rest of my stay in Germany, I became a huge consumer of Haribo candies. Haribo sells other gummy candies, but their ""Gold Bears"" are the best.<br /><br />When I returned to beautiful America, I was disappointed to find that Haribo is not so easy to acquire. They are sold online at other stores at decent prices but after shipping, the cost was quite steep.<br /><br />I am truly excited to see these bears offered on Amazon with free super-saver shipping.<br /><br />If you have never had Haribo Gummi Bears, you really need to try some. A 5-pound bag seems like a large quantity, but I promise, you will not be disappointed.<br /><br />--<br /><br />Edit: Nov 2, 2008 - When I wrote this review two years ago, Haribo was still quite difficult to find at grocery stores. It seems today that I can find them just about anywhere. In this case, Amazon still provides a really great deal on 5 lb bags. If you don't want 5 lbs, you can shop at a local grocery store.<br />But I must recommend this: if you will not eat all of the gummy bears right away, transfer them to an air tight container. If you leave the gummy bears exposed to the air, they will get very stiff after a while."
26058,26059,B0058AMY74,AOHRHPJP38LLT,"S. Samoranos ""Inspired cook""",0,0,2,1214784000,70% of the chips in the bag are over cooked,I like Kettle chips but was really disappointed with this order because they were over cooked.  I bought a bigger sized bag from Costco and the chips were all cooked perfectly. So I don't know why these were different.<br />Will never buy these chips from here again.
151015,151016,B000MXJR68,AP3QRJBFBSAO,Mamma C.,0,0,1,1345420800,"Great product, but look for a better price elsewhere","My 10-month old loves these! They are helpful to teach him how to eat and relieve pain from teething, too. Look around for a better price: I was able to find a great deal at my local BJ's club: a mixed 6-pack for $9.99. At the supermarket, they are $2/can.<br /><br />Whenever we go out and run errands, I make a snack container for him. I mix a bunch of different snacks together and let him choose what he wants when fussiness ensues. He always chooses these or the Dr. Sears yogurt melts."
29369,29370,B000PDY3P0,A1EZ5G1R2QDSDJ,td,0,0,5,1329264000,good stuff,"Popcorn has excellent flavor and nearly all kernels pop every time.  It is easy to make.  Just dump everything in the popper and fire it up.  I can see where some might say it's too salty, but if it is for you, just don't dump in all the salt!  It's definitely more expensive than bagged popcorn, but for the ease of making it and the flavor, it's probably worth it."
283728,283729,B0037MVZMA,A3DZTITDUQ9RLY,MA,0,2,5,1292025600,Problem fixed,"On a previous order, I was one box short.  Instead of just sending me the missing box, they sent me four boxes."
39490,39491,B005EF0HYU,A33YTKSII9L2NE,"J. Smyth ""Nursehug""",0,0,5,1331251200,Perfect Creation,Dr. Lucy has perfected the chocolate cookie. What more can I say. Scrumptious!! Perfect for kids (and adults) with allergies.
316741,316742,B005CJDW4K,A2XN6JVSFBS1YW,Glenn A. Mumpower,1,1,5,1320192000,Great sweetener,I am well pleased with the granulated erythritol as a sweetener for some of my desserts. Product was delivered in a timely manner and I feel it is a great value for the money.  I am diabetic and this can be used without adverse affect on my blood sugar readings.
360516,360517,B000LT0STS,A2AYW3PPSMTBWL,Duane R. Hammer,0,1,5,1269302400,Spry gum - delicious,"Fast service, great price.<br />The gum taste great.  Will always buy this gum from now on."
